,price,beds,bedrooms,bathrooms,zipcode,neighbourhood,property_type,room_type,accommodates,guests_included,minimum_nights,instant_bookable
23983,80.0,1,1.0,1.0,90014.0,Downtown,Loft,Private room,2,1,3,0
23984,250.0,2,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,6,3,1,1
23985,150.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,2,1
23986,129.0,3,0.0,1.0,91706.0,Baldwin Park,Guest suite,Entire home/apt,5,4,1,1
23987,120.0,2,2.0,2.0,90065.0,Mount Washington,Cottage,Entire home/apt,4,1,6,0
23988,179.0,2,1.0,1.0,90014.0,Downtown,Apartment,Entire home/apt,4,1,7,1
23989,100.0,2,0.0,1.0,90016.0,Hollywood,Apartment,Entire home/apt,2,1,3,0
23990,150.0,1,1.0,1.0,90013.0,Downtown,Loft,Entire home/apt,3,2,2,0
23991,365.0,4,3.0,3.0,90004.0,Mid-Wilshire,Townhouse,Entire home/apt,10,1,2,1
23992,58.0,1,1.0,1.0,90250.0,Hawthorne,House,Private room,2,1,4,0
23993,64.0,1,1.0,1.0,90250.0,Hawthorne,House,Private room,2,2,1,1
23994,85.0,2,0.0,1.0,90005.0,Mid-Wilshire,Apartment,Entire home/apt,4,1,30,1
23995,79.0,1,2.0,1.0,90065.0,Mount Washington,Apartment,Entire home/apt,3,1,30,1
23996,70.0,1,1.0,1.0,90019.0,Mid-Wilshire,House,Private room,2,2,30,0
23997,200.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,4,1,1,0
23998,89.0,1,1.0,1.0,90036.0,Mid-Wilshire,Townhouse,Private room,2,1,1,0
23999,490.0,8,5.0,4.0,90302.0,Inglewood,House,Entire home/apt,16,13,3,0
24000,199.0,2,1.0,1.0,90045.0,Westchester/Playa Del Rey,Guesthouse,Entire home/apt,6,1,1,0
24001,298.0,5,3.0,3.0,90004.0,Mid-Wilshire,Townhouse,Entire home/apt,10,1,2,1
24002,89.0,1,0.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,2,1,31,0
24003,279.0,8,3.0,2.0,90254.0,Hermosa Beach,House,Entire home/apt,11,1,3,1
24004,229.0,2,2.0,2.0,90292.0,Del Rey,Condominium,Entire home/apt,4,1,31,0
24005,100.0,2,0.0,1.0,91604.0,Studio City,Guesthouse,Entire home/apt,4,2,1,1
24006,120.0,3,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24007,98.0,2,1.0,2.0,91101.0,Pasadena,Apartment,Entire home/apt,4,1,1,0
24008,130.0,4,2.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24009,120.0,3,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24010,120.0,3,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24011,130.0,4,2.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24012,120.0,4,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24013,120.0,2,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
24014,280.0,7,3.0,2.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,5,5,2,0
24015,280.0,6,3.0,2.0,90006.0,Mid-Wilshire,Apartment,Entire home/apt,5,5,2,0
24016,65.0,1,1.0,1.0,90012.0,Downtown,Condominium,Shared room,1,1,2,1
24017,35.0,2,1.0,1.0,91748.0,,House,Private room,3,2,1,1
24018,90.0,2,1.0,1.0,90211.0,Beverly Hills,Guesthouse,Entire home/apt,3,2,2,1
24019,50.0,1,1.0,2.0,91301.0,,House,Private room,1,1,14,0
24020,100.0,1,1.0,1.0,86406.0,Hermosa Beach,House,Private room,2,1,1,1
24021,118.0,1,1.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,2,1,31,1
24022,55.0,1,1.0,1.0,90026.0,Echo Park,Apartment,Private room,2,1,2,0
24023,160.0,2,2.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,5,4,1,0
24024,375.0,4,3.0,2.0,90046.0,Bel Air/Beverly Crest,House,Entire home/apt,10,8,1,0
24025,89.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Entire home/apt,2,1,30,1
24026,85.0,1,1.0,1.0,90024.0,Westwood,Apartment,Private room,2,1,30,0
24027,199.0,4,2.0,2.0,90029.0,Hollywood,Apartment,Entire home/apt,5,4,1,0
24028,129.0,2,1.0,1.0,90029.0,Hollywood,Condominium,Entire home/apt,4,2,1,0
24029,75.0,1,1.0,1.0,90066.0,Del Rey,House,Private room,2,1,2,1
24030,129.0,1,1.0,1.5,90029.0,Hollywood,Apartment,Entire home/apt,3,2,1,0
24031,127.0,1,0.0,1.0,91367.0,Woodland Hills/Warner Center,Guest suite,Entire home/apt,2,1,90,1
24032,219.0,5,3.0,2.0,90029.0,East Hollywood,Condominium,Entire home/apt,7,5,1,0
24033,245.0,3,3.0,2.0,90291.0,Venice,House,Entire home/apt,6,1,30,1
24034,65.0,1,1.0,1.0,91107.0,Pasadena,House,Private room,2,1,2,1
24035,180.0,2,2.0,2.0,90039.0,Silver Lake,Bungalow,Entire home/apt,3,1,3,0
24036,39.0,1,1.0,1.0,90024.0,Westwood,Apartment,Shared room,1,1,31,0
24037,60.0,1,0.0,1.0,90018.0,West Adams,Guest suite,Entire home/apt,3,1,30,0
24038,75.0,2,1.0,1.0,90302.0,Inglewood,Condominium,Private room,2,1,2,1
24039,995.0,11,4.0,3.0,90277.0,Torrance,House,Entire home/apt,11,11,3,1
24040,2000.0,11,4.0,4.5,91316.0,Encino,House,Entire home/apt,16,10,14,0
24041,62.0,1,1.0,1.0,90302.0,Inglewood,Condominium,Private room,2,1,3,0
24042,90.0,1,1.0,1.0,90731.0,San Pedro,Bungalow,Private room,2,1,2,0
24043,33.0,1,1.0,1.0,91007.0,Arcadia,Villa,Private room,1,1,2,1
24044,110.0,1,1.0,1.0,90403.0,Santa Monica,Apartment,Entire home/apt,2,1,31,0
24045,70.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Private room,2,1,1,1
24046,65.0,0,1.0,1.0,90029.0,Hollywood,Apartment,Private room,2,1,1,1
24047,70.0,1,1.0,1.0,90048.0,West Hollywood,Apartment,Private room,2,1,2,0
24048,70.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Private room,2,1,1,1
24049,70.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Private room,2,1,1,1
24050,59.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Private room,2,1,1,1
24051,176.0,3,2.0,2.0,90291.0,Venice,Cottage,Entire home/apt,5,4,30,0
24052,149.0,2,1.0,1.0,91356.0,Tarzana,Guesthouse,Entire home/apt,4,1,2,0
24053,139.0,3,1.0,1.0,90272.0,Pacific Palisades,Apartment,Entire home/apt,4,1,30,0
24054,325.0,1,1.0,3.0,90022.0,West Adams,House,Private room,2,1,1,0
24055,175.0,3,2.0,1.0,90038.0,Hollywood,House,Entire home/apt,6,6,2,0
24056,476.0,3,3.0,2.0,90046.0,Hollywood,House,Entire home/apt,6,4,2,0
24057,1500.0,4,4.0,5.5,,Westside,House,Entire home/apt,8,8,30,0
24058,380.0,2,2.0,2.0,90012.0,Downtown,Apartment,Entire home/apt,4,4,2,1
24059,120.0,1,1.0,1.0,90069.0,West Hollywood,Apartment,Entire home/apt,2,1,2,1
24060,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24061,220.0,1,0.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24062,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24063,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24064,380.0,2,2.0,2.0,90012.0,Downtown,Apartment,Entire home/apt,4,4,2,1
24065,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24066,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24067,220.0,1,0.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24068,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24069,250.0,1,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,3,2,2,1
24070,80.0,2,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,3,1,1,0
24071,23.0,1,1.0,1.0,91602.0,Valley Village,Apartment,Shared room,1,1,30,1
24072,30.0,1,1.0,1.0,91602.0,North Hollywood,Apartment,Private room,1,1,2,0
24073,52.0,1,1.0,1.0,90024.0,Westwood,Apartment,Shared room,1,1,31,0
24074,225.0,3,3.0,1.0,90065.0,Glassell Park,House,Entire home/apt,6,5,3,1
24075,159.0,4,2.0,2.0,90028.0,Hollywood,Apartment,Entire home/apt,7,7,1,1
24076,230.0,4,4.0,2.5,91789.0,,House,Entire home/apt,8,8,31,0
24077,118.0,4,3.0,1.0,90039.0,Echo Park,House,Entire home/apt,7,3,2,1
24078,67.0,1,0.0,1.0,90029.0,East Hollywood,Apartment,Entire home/apt,2,1,5,1
24079,50.0,1,1.0,1.0,90027.0,Hollywood,House,Entire home/apt,2,2,30,0
24080,70.0,1,1.0,1.0,90250.0,Hawthorne,House,Private room,2,2,1,0
24081,85.0,1,0.0,1.0,90038.0,Hollywood,Apartment,Entire home/apt,2,2,30,1
24082,129.0,1,0.0,1.0,91506.0,Burbank,Guesthouse,Entire home/apt,4,2,2,0
24083,33.0,1,1.0,1.5,90019.0,Mid-City,House,Shared room,1,1,1,1
24084,100.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,1,1,30,1
24085,85.0,1,1.0,1.0,91748.0,,House,Entire home/apt,3,2,2,1
24086,68.0,1,1.0,1.0,90291.0,Venice,House,Private room,1,1,3,0
24087,250.0,5,2.0,2.5,91604.0,Studio City,Apartment,Entire home/apt,8,1,1,0
24088,100.0,2,2.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,4,1,1,1
24089,42.0,1,1.0,1.0,90016.0,Baldwin Hills,House,Private room,1,1,30,1
24090,199.0,2,2.0,1.5,90024.0,Westwood,Condominium,Entire home/apt,4,2,2,1
24091,100.0,3,2.0,2.0,90024.0,Westwood,Condominium,Private room,2,1,1,1
24092,200.0,3,3.0,2.0,91506.0,Burbank,House,Entire home/apt,6,1,30,1
24093,50.0,1,1.0,1.0,91748.0,,Apartment,Private room,2,2,3,0
24094,450.0,2,2.0,1.0,91202.0,Glendale,House,Entire home/apt,6,1,3,0
24095,140.0,3,1.0,1.0,91204.0,Glendale,Guest suite,Entire home/apt,4,2,3,0
24096,112.0,1,1.0,1.0,90293.0,Westchester/Playa Del Rey,Apartment,Private room,2,1,30,1
24097,490.0,3,2.0,1.5,90046.0,Hollywood Hills,House,Entire home/apt,4,1,2,1
24098,250.0,3,2.0,2.0,90094.0,Westchester/Playa Del Rey,Apartment,Entire home/apt,4,1,30,0
24099,100.0,1,1.0,1.0,91204.0,Glendale,House,Entire home/apt,2,2,1,1
24100,160.0,2,2.0,2.0,91780.0,Temple City,House,Entire home/apt,3,4,2,1
24101,169.0,4,2.0,2.0,91604.0,Studio City,Apartment,Entire home/apt,4,1,2,0
24102,120.0,1,1.0,1.0,90046.0,West Hollywood,Guest suite,Entire home/apt,2,2,30,1
24103,65.0,1,1.0,1.0,90815.0,Long Beach,Bungalow,Private room,1,1,7,0
24104,200.0,1,1.0,1.5,91335.0,Reseda,House,Shared room,2,1,1,1
24105,65.0,2,1.0,1.0,90815.0,Long Beach,Bungalow,Shared room,1,1,7,0
24106,175.0,1,1.0,1.0,90066.0,Del Rey,Apartment,Private room,2,1,2,1
24107,90.0,1,1.0,1.0,91007.0,Arcadia,House,Private room,2,1,1,1
24108,630.0,8,6.0,4.0,90028.0,Hollywood,Apartment,Entire home/apt,16,8,1,1
24109,673.0,8,6.0,5.0,90028.0,Hollywood,Apartment,Entire home/apt,16,8,1,1
24110,693.0,11,6.0,5.0,90028.0,Hollywood,Apartment,Entire home/apt,16,6,1,1
24111,100.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,30,0
24112,89.0,1,1.0,1.0,90017.0,Westlake,Apartment,Private room,1,1,7,1
24113,42.0,1,1.0,1.0,91754.0,Monterey Park,Apartment,Private room,2,2,1,1
24114,97.0,3,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,5,2,1,1
24115,78.0,1,1.0,1.0,90245.0,El Segundo,House,Private room,2,1,1,0
24116,210.0,2,1.0,1.0,90803.0,Long Beach,Condominium,Entire home/apt,4,1,2,1
24117,130.0,1,1.0,1.0,90254.0,Hermosa Beach,Apartment,Entire home/apt,2,1,4,0
24118,120.0,4,2.0,1.0,90302.0,Inglewood,House,Entire home/apt,6,6,2,0
24119,219.0,2,2.0,1.0,90291.0,Venice,Apartment,Entire home/apt,4,4,2,0
24120,200.0,1,1.0,1.0,90068.0,Cahuenga Pass,House,Private room,2,1,3,0
24121,40.0,1,1.0,1.0,91381.0,,House,Private room,1,1,90,1
24122,85.0,1,1.0,1.0,90802.0,Long Beach,Boutique hotel,Hotel room,2,2,1,1
24123,170.0,2,2.0,2.0,90802.0,Long Beach,Boutique hotel,Hotel room,4,4,1,1
24124,85.0,1,1.0,1.0,90802.0,Long Beach,Boutique hotel,Hotel room,2,2,1,1
24125,45.0,1,1.0,1.5,91406.0,Lake Balboa,House,Private room,2,1,2,0
24126,160.0,2,2.0,2.0,90028.0,Hollywood,House,Entire home/apt,5,1,30,1
24127,125.0,1,1.0,1.5,90013.0,Downtown,Loft,Entire home/apt,3,2,1,0
24128,35.0,1,1.0,1.0,91741.0,Glendora,House,Private room,2,1,2,0
24129,129.0,0,0.0,1.0,91344.0,Granada Hills North,Guest suite,Entire home/apt,4,2,1,1
24130,149.0,3,1.0,1.0,90025.0,West Los Angeles,Apartment,Entire home/apt,6,4,30,1
24131,250.0,2,2.0,2.0,90019.0,Mid-Wilshire,House,Entire home/apt,4,4,4,0
24132,30.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Shared room,1,1,1,1
24133,100.0,0,0.0,1.0,90803.0,Long Beach,Apartment,Entire home/apt,2,1,2,0
24134,30.0,0,1.0,1.0,90029.0,Hollywood,Apartment,Shared room,1,1,1,1
24135,75.0,2,1.0,1.0,90042.0,Highland Park,Guest suite,Entire home/apt,2,2,1,0
24136,285.0,5,2.0,2.0,90704.0,,Guest suite,Entire home/apt,6,6,1,1
24137,110.0,1,1.0,1.0,90005.0,Mid-Wilshire,Guesthouse,Entire home/apt,2,2,4,0
24138,125.0,3,2.0,2.0,91335.0,Reseda,Apartment,Entire home/apt,5,1,31,1
24139,100.0,2,2.0,2.0,90211.0,Mid-Wilshire,Apartment,Entire home/apt,4,1,30,0
24140,75.0,1,1.0,1.0,90405.0,Santa Monica,Bungalow,Private room,1,1,2,0
24141,275.0,2,2.0,2.0,90015.0,Downtown,Condominium,Entire home/apt,6,3,2,1
24142,45.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,House,Private room,2,1,3,0
24143,1800.0,6,6.0,7.5,90069.0,Bel Air/Beverly Crest,House,Entire home/apt,14,8,2,0
24144,50.0,1,1.0,2.0,90005.0,Mid-Wilshire,Apartment,Private room,1,1,2,0
24145,199.0,2,1.0,1.0,90266.0,Manhattan Beach,Apartment,Private room,2,5,30,0
24146,48.0,1,1.0,1.5,90744.0,Wilmington,Townhouse,Private room,2,1,1,1
24147,97.0,1,1.0,1.0,90026.0,Echo Park,Bungalow,Entire home/apt,2,1,30,0
24148,50.0,1,1.0,1.0,90304.0,Westchester/Playa Del Rey,House,Private room,2,1,1,1
24149,79.0,1,1.0,1.0,90266.0,Manhattan Beach,Apartment,Private room,2,5,30,0
24150,50.0,2,1.0,1.0,90802.0,Long Beach,Apartment,Shared room,1,1,1,0
24151,50.0,1,1.0,1.0,90802.0,Long Beach,Apartment,Private room,2,1,1,0
24152,32.0,1,0.0,1.0,91803.0,Alhambra,Condominium,Private room,1,1,2,0
24153,55.0,1,1.0,1.0,90043.0,South LA,House,Private room,2,1,4,1
24154,38.0,1,1.0,1.0,91801.0,Alhambra,House,Private room,2,1,1,1
24155,80.0,1,1.0,1.0,91789.0,,Bungalow,Private room,1,1,1,1
24156,70.0,2,1.0,1.5,90005.0,Mid-Wilshire,Apartment,Private room,2,2,2,0
24157,120.0,3,2.0,2.0,91604.0,Studio City,Apartment,Entire home/apt,5,4,30,1
24158,60.0,1,1.0,1.0,91103.0,Pasadena,House,Private room,2,1,1,0
24159,299.0,9,4.0,3.0,91745.0,Whittier,House,Entire home/apt,16,8,2,0
24160,79.0,1,1.0,1.0,91343.0,North Hills East,House,Private room,4,1,1,1
24161,64.0,1,1.0,1.0,90291.0,Venice,House,Private room,1,1,3,0
24162,176.0,7,3.0,2.0,91103.0,Pasadena,Condominium,Entire home/apt,10,3,2,1
24163,100.0,2,1.0,1.0,91601.0,North Hollywood,Guesthouse,Entire home/apt,4,2,2,0
24164,45.0,1,1.0,1.5,90007.0,South LA,House,Private room,2,1,3,0
24165,30.0,1,1.0,1.0,90802.0,Long Beach,House,Shared room,1,1,1,1
24166,116.0,2,1.0,1.0,90017.0,Westlake,Apartment,Private room,4,4,1,0
24167,95.0,0,0.0,1.0,90250.0,Hawthorne,Guesthouse,Entire home/apt,2,3,2,0
24168,40.0,1,1.0,1.0,91411.0,Sherman Oaks,Apartment,Private room,2,1,31,0
24169,75.0,0,0.0,1.0,91406.0,Lake Balboa,Guesthouse,Entire home/apt,2,1,3,1
24170,30.0,1,1.0,1.0,90063.0,East Los Angeles,House,Shared room,1,1,1,0
24171,75.0,1,1.0,1.0,,Silver Lake,Apartment,Entire home/apt,2,1,1,0
24172,199.0,2,2.0,2.0,90292.0,Marina Del Rey,Apartment,Entire home/apt,6,4,2,0
24173,65.0,1,1.0,1.0,90066.0,Mar Vista,House,Private room,4,2,1,1
24174,299.0,5,4.0,3.5,90036.0,Mid-Wilshire,House,Entire home/apt,10,8,30,0
24175,65.0,2,1.0,1.0,90066.0,Venice,House,Private room,2,2,1,1
24176,96.0,1,0.0,1.0,90803.0,Long Beach,Apartment,Entire home/apt,2,1,7,1
24177,80.0,2,1.0,1.0,91745.0,,House,Private room,4,1,5,1
24178,48.0,1,1.0,1.0,90024.0,Westwood,Apartment,Shared room,1,1,31,0
24179,57.0,1,1.0,1.0,91325.0,Lake Balboa,Camper/RV,Entire home/apt,2,1,2,0
24180,150.0,1,1.0,1.0,91602.0,Studio City,Loft,Entire home/apt,2,2,90,0
24181,68.0,0,1.0,1.0,91605.0,North Hollywood,Guest suite,Entire home/apt,2,1,30,1
24182,99.0,1,1.0,1.0,91789.0,,Villa,Private room,2,1,1,0
24183,99.0,2,2.0,1.0,91765.0,,House,Private room,4,1,1,0
24184,70.0,1,1.0,1.5,90813.0,Long Beach,House,Private room,2,1,2,1
24185,125.0,3,2.0,1.0,90404.0,Santa Monica,Apartment,Entire home/apt,5,1,30,0
24186,45.0,1,0.0,1.0,91766.0,,House,Private room,2,1,1,0
24187,85.0,2,0.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,31,1
24188,94.0,1,1.0,1.5,90210.0,Beverly Hills,Condominium,Entire home/apt,4,1,30,0
24189,85.0,1,1.0,0.5,90026.0,Echo Park,House,Private room,2,1,1,0
24190,45.0,2,1.0,1.0,91105.0,Pasadena,Condominium,Shared room,1,1,2,0
24191,80.0,1,1.0,1.0,91789.0,,Bungalow,Private room,1,1,1,1
24192,100.0,1,0.0,1.0,91208.0,Glendale,Guesthouse,Entire home/apt,3,1,1,1
24193,89.0,1,1.0,1.0,90012.0,Downtown,Apartment,Private room,2,3,3,1
24194,65.0,0,1.0,1.5,90039.0,Echo Park,Condominium,Private room,2,1,3,1
24195,50.0,0,2.0,1.0,91792.0,West Covina,Guest suite,Entire home/apt,4,1,2,1
24196,99.0,0,0.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,2,1,31,1
24197,109.0,3,2.0,2.0,91316.0,Encino,Condominium,Entire home/apt,6,4,30,1
24198,65.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,House,Private room,2,1,2,0
24199,48.0,1,1.0,1.0,90024.0,Westwood,Apartment,Shared room,1,1,31,0
24200,320.0,3,3.0,3.5,,Hollywood,Townhouse,Entire home/apt,6,1,30,1
24201,995.0,4,4.0,4.0,90210.0,Beverly Hills,Villa,Entire home/apt,10,6,3,1
24202,90.0,1,1.0,1.0,90041.0,Eagle Rock,Bungalow,Private room,2,2,2,0
24203,229.0,2,1.0,1.0,90046.0,Hollywood,Apartment,Entire home/apt,5,1,30,1
24204,220.0,3,3.0,2.0,91423.0,Sherman Oaks,Bungalow,Entire home/apt,6,2,2,1
